#NAME	low10-1.cel	low10-2.cel	high10-1.cel	high10-2.cel	low48-1.cel	low48-2.cel	high48-1.cel	high48-2.cel
1238_at	9.372373923	9.382202759	9.591486357	9.443424058	9.261311303	8.494147276	9.096494219	8.89608781
1239_s_at	6.195267133	6.345839548	6.275786335	6.486314807	6.36743475	6.177917309	6.282301745	6.308144064
1240_at	7.165026385	7.328330058	7.333109308	7.342521408	7.241325087	6.984956731	7.242890018	6.9747215
1241_at	9.932252257	10.07223747	10.9244936	10.75666289	9.510391264	9.367506625	10.53524736	9.484635194
1242_at	10.20045199	10.12929612	9.851558187	9.839039344	10.18029736	9.928028146	9.818354824	9.872996269
1243_at	8.761777283	8.77401396	9.493887066	9.365265107	9.289460645	8.671180436	9.835096284	9.33248688
1244_at	7.877830035	7.836556587	7.794988041	7.624283125	7.747662368	7.728801478	7.408730333	7.552696088
1245_i_at	5.532503247	5.918144344	5.700565955	5.189685179	5.053737458	5.374308275	5.238848438	5.313462289
1246_at	9.178187392	9.320243163	8.90229267	9.319819365	9.156938805	9.243113289	8.92823792	9.279771152
1247_g_at	6.996468054	6.97060658	6.790446956	7.154298745	6.988881751	7.096307736	6.700263432	7.475744154
1248_at	10.04844909	9.891004197	10.4420834	10.31368124	10.17277547	9.796587785	10.63403725	9.942191853
1249_at	5.126298268	5.138104108	5.106210989	5.289071809	5.196045855	4.939839433	5.080883707	5.132386617
1250_at	6.382072988	6.189230613	7.282884964	6.629985947	6.121017642	5.575200616	6.961310502	6.226415531
1251_g_at	8.221494362	8.190802678	7.692918714	7.572416928	7.968884359	8.053619528	7.666281268	7.444286746
1252_at	10.28344924	10.08867539	9.464750228	9.304556365	9.224943893	8.973404753	8.990013626	8.349715058
1253_at	8.370657061	8.417116727	8.419495597	8.193771212	7.796600685	7.493489843	7.96829938	7.549829152
1254_at	8.130068836	8.229465247	7.916369844	8.01293098	8.045102971	8.369326332	7.937792023	8.155564093
1255_g_at	5.049873172	5.086869869	5.089896155	5.027135043	5.246842231	4.979732119	5.057574871	5.181706893
1256_at	5.866741997	5.877020518	5.745231905	5.685180744	5.704940581	5.897631372	5.860530616	5.994217599
1257_s_at	8.858698422	8.810475309	8.818700943	8.868885534	8.900570983	8.95246958	8.81621385	8.739700442
1258_s_at	6.724969821	6.651523481	6.686195879	6.460025777	6.373107205	5.982331308	6.791503165	6.405881117
1259_at	7.18633632	7.252383738	7.069737752	7.06572903	6.790409049	7.122258466	6.860758981	7.299927965
126_s_at	4.57842771	4.526805983	4.750933758	4.55945005	4.601692713	4.668990973	4.4865274	4.722149288
1260_s_at	5.250148179	5.229793499	5.213676949	5.161183026	4.991514166	5.099170123	5.063144228	5.374996229
1261_i_at	7.54316322	7.927418887	7.530971698	7.440417857	7.333622436	7.719560506	7.174429801	7.395688737
1262_s_at	5.370570089	5.425911613	5.187980732	5.28897574	5.270662998	5.288648985	5.070520848	5.05723023
1263_at	6.562564932	6.663557588	6.605950739	6.44939013	6.410154637	6.46160871	6.42054662	6.567141148
1264_at	4.768224858	4.734348615	4.815839028	4.563267246	4.687905113	5.102793945	4.859547098	5.115215694
1265_g_at	4.811883279	4.598518408	4.834219065	4.419276937	4.927440265	5.166114195	5.206907438	5.064891363
1266_s_at	6.790105845	7.005508134	6.616493793	7.078046006	7.274359961	7.709978276	6.978665138	7.547601672
1267_at	7.37581236	7.27068434	7.079042417	7.046481871	7.328016359	7.318198307	7.190296765	7.200738351
1268_at	12.18064933	11.99170889	11.53945239	11.58326317	11.93912706	11.48454669	11.77108614	11.39341131
1269_at	6.337811252	5.970461461	6.327095358	6.268668841	5.435471433	5.749951723	5.567174088	5.572075342
1270_at	9.586438057	9.676366738	9.207405853	9.2716281	9.506843115	9.353671208	9.050956618	9.218730896
1271_g_at	10.06160203	10.05258428	9.893780284	9.864685221	10.05608673	10.01293236	9.753636659	9.888414033
1272_at	6.955051517	7.121875992	7.14461938	7.256302975	6.11013671	6.221363724	5.885235986	5.960701544
1273_r_at	8.987846508	9.192365079	9.149372305	9.055080474	9.536809208	10.22170149	9.336795658	10.23555001
1274_s_at	8.453578668	8.308765974	8.265421772	8.330305323	8.771956589	9.15580722	8.520646699	8.883434742
1275_at	4.829058711	4.932115151	4.813271768	4.707581015	4.539859914	4.742965015	4.647162156	4.874223883
1276_g_at	9.82925448	9.689408731	9.515584385	9.407237619	9.389945447	9.22962607	9.02921944	8.724325053
1277_at	8.717812298	8.883971129	8.527142034	8.483753493	8.966584644	9.349750821	8.711302284	9.172409065
1278_at	4.753983274	4.935952935	4.855676487	4.897229575	4.90926227	4.77654251	4.897959449	4.997965055
1279_s_at	7.22785105	7.253111593	7.335439115	7.259557888	7.640478485	7.967830293	7.52506935	8.08071175
128_at	5.950855963	6.20506003	6.146354423	6.229921281	6.592249418	6.225984532	6.275040654	6.335478036
1280_i_at	7.853012529	7.655125962	7.241992904	8.165357361	7.539442558	7.534463759	7.132708044	7.134113985
1281_f_at	6.247624064	6.824456364	5.997869044	7.286001755	6.030120358	5.81180466	6.183937336	5.935772071
1282_s_at	7.373733378	7.120250383	6.944796562	7.023845613	6.55046281	6.865843385	6.177315372	6.804364635
1283_at	5.3731277	5.076478666	5.28288204	5.69020726	5.424983899	5.382386283	4.884937912	5.341378911
1284_at	6.24924853	6.334026797	6.53431405	6.599975276	6.651227017	6.415699267	6.461973072	6.355632171
1285_at	5.882122294	5.973862163	5.973736297	5.814670428	5.368639443	5.472966448	5.616847562	5.542197832
1286_s_at	4.661048708	4.65879313	4.592386317	4.779315504	4.848011359	4.827714401	4.665649319	4.924608016
1287_at	9.244348203	9.089215203	9.796412388	9.857789829	8.355651256	8.476658086	10.18132162	9.316721792
1288_s_at	14.51405706	14.52610406	14.52991494	14.52386811	14.47155892	14.49137086	14.4982408	14.56211962
1289_at	7.45366103	7.775886606	7.660711837	7.608241409	7.744535444	7.671617101	7.477906769	7.702312752
129_g_at	6.306090379	6.384873622	5.895499153	6.072195711	6.714315431	6.264290632	6.368129639	6.340456017
1290_g_at	8.049138388	8.000150184	7.992182746	8.063119576	7.849091042	7.995775106	7.7357313	7.809315546
1291_s_at	8.033359241	8.076613118	7.885213278	7.941038733	7.909072683	7.848627149	7.945651941	8.109690215
1292_at	7.988177261	7.991602213	7.434996483	7.54801426	7.489778831	7.272782214	7.206120457	7.190310104
1293_s_at	5.581804742	5.833385234	5.725890314	5.85693964	5.790290015	5.799243866	5.647137183	5.944623633
1294_at	7.643335151	7.876122769	7.716291836	7.641643974	7.941167371	8.311787518	7.97190335	7.881984989
1295_at	9.567625476	9.379837734	9.244567428	9.14946204	8.986696997	8.796803169	8.994612978	8.274316801
1296_at	8.574470046	8.621572853	8.464796794	8.818440221	8.932341552	8.97864891	8.685828686	9.015782316
1297_at	6.800517057	6.992819781	6.834595894	7.014229645	7.018994481	6.731872079	7.190014494	6.74887856
1298_at	5.379450757	5.442381498	5.294202283	5.199610657	4.968770386	5.291236617	5.282657965	5.102549821
1299_at	4.855431596	4.794665848	5.029690673	4.869179488	4.547637125	4.55025726	4.61822241	4.782981814
130_s_at	7.808868914	7.951550626	8.044662482	8.064366626	8.305422995	8.245030146	8.113003239	8.224612295
1300_at	5.215996144	5.067102598	5.379142209	5.505091319	4.852170298	5.065341312	5.049073426	5.148931526
1303_at	6.075805827	6.120258819	6.133712871	5.784271364	5.613893959	5.801814735	5.637040078	5.831047851
1304_at	5.463960595	5.40340841	5.454950855	5.39184723	5.38031443	5.497591647	5.637605413	5.477424727
1305_s_at	7.983257518	8.021756575	8.064982878	8.001852748	8.042978594	8.056794729	7.982928379	8.105347759
1306_at	10.36702825	10.01224941	10.4841275	10.43063652	10.57703206	10.36116985	10.72054649	10.4317771
1307_at	6.328308785	6.150838865	5.891349555	6.024836251	5.481247204	5.120612442	5.939157028	5.197054079
1308_g_at	6.195753316	6.093044823	6.115801835	6.011863738	6.261671202	6.234376852	6.240405413	6.217021591
1309_at	10.31644511	10.37800744	10.6612367	10.51802426	9.556231598	9.497349954	10.54055154	10.00744248
131_at	8.439151187	8.457082427	8.658934909	8.493152405	8.025740772	7.993241439	8.121572231	8.121294395
1310_at	10.71543067	10.75991379	11.01525345	11.13227639	10.39621479	10.04577856	11.4319087	10.74726791
1311_at	11.58361647	11.50431414	11.42694706	11.35451907	11.48695296	11.19653674	11.83262823	11.24785738
1312_at	11.564443	11.55160947	11.77510042	11.67202626	11.39263738	11.02227353	11.67755194	11.35218588
1313_at	9.395010455	9.324290988	9.564450011	9.186866865	9.245588373	8.72298242	10.00760149	9.212507947
1314_at	8.885106314	8.969638924	9.217428078	9.062517186	8.830221992	8.504439246	9.576698957	8.74229225
1315_at	13.45027546	13.39720592	13.43191691	13.39243095	13.42252562	13.1671187	13.54909849	13.14157291
1316_at	7.132981889	7.396274182	7.293006493	7.253716919	7.427624815	7.42428458	7.284132962	7.455401884
1317_at	6.285328406	6.526263673	6.503642458	6.682668782	6.762080515	7.011131025	7.049831141	7.064755115
1318_at	9.39166826	9.392519237	9.921977427	9.950041702	8.721073622	8.603822205	8.268300471	8.651978482
1319_at	4.877822944	5.162696564	5.114776297	5.113414303	4.984677845	5.07333189	5.114221014	5.047872939
1320_at	7.051223492	7.181810941	6.933082155	7.167439469	7.388022054	7.471535662	7.016129166	6.912221149
1321_s_at	6.235469302	6.118905205	6.250415278	6.191832854	6.335952751	6.159440891	6.159182093	6.319107628
1322_at	7.878171804	8.031832441	7.798052568	8.088834384	7.833856638	8.145131855	8.041491153	8.155590005
1323_at	13.55386702	13.40963487	13.24500451	13.18437367	13.22476929	12.74075703	13.25007074	12.78876938
1324_at	8.125369124	8.321974326	8.484493803	8.305459025	8.759014494	8.807938458	8.696863087	8.611309821
1325_at	7.123738405	6.741242576	7.191432042	6.796959484	6.913636154	6.374677562	6.472989432	6.097992778
1326_at	5.918490542	6.125325738	5.996269203	6.165761497	6.361565664	5.8689469	6.092477715	6.22168082
1327_s_at	5.53165025	5.401272308	5.562895865	5.3447107	5.526286742	5.365056126	5.557301785	4.915837965
1328_at	4.856427223	4.771428391	4.718530336	4.722870961	4.655225238	4.917409287	4.751245956	4.664425408
1329_s_at	5.238484417	5.243595548	5.218311243	5.081917044	5.142639533	4.922822738	5.311478645	5.257830212
133_at	6.568745993	6.647689511	6.650692893	6.684233743	6.472725418	6.503500047	6.344028896	6.82617388
1330_at	9.582731694	9.606545004	9.578194624	9.450017742	9.283288897	9.312627158	8.714830212	9.189709361
1331_s_at	7.581526124	7.576407084	7.445442554	7.759773003	7.268682536	7.446752314	7.507550273	7.517326225
1332_f_at	7.600272542	7.630023346	7.650173927	7.847678971	7.646631036	7.807083405	7.588830333	7.895971305
1333_f_at	8.437994991	8.335778035	8.371349432	8.372592816	8.628908335	8.471016414	8.560760234	8.392431217
1334_s_at	8.622429087	8.73749144	8.544898303	8.749545683	8.685302315	8.890171235	8.648997774	9.06957439
1335_at	7.99774821	8.231413271	8.614667588	8.791772137	8.569527886	8.731260838	8.459939029	9.077339236
1336_s_at	5.158111714	5.251469692	5.300445159	5.656049368	5.405873988	5.221062062	5.145893903	5.243303366
1337_s_at	7.263431731	7.356822797	7.332539043	7.599143768	7.643955405	8.076103787	7.37472087	7.643416531
1338_s_at	5.917727917	5.9768304	5.78662311	6.657865751	6.180164414	6.330585821	6.455202761	6.388113455
1339_s_at	7.452429067	7.623015583	7.556069844	7.58342936	7.402353299	7.894195015	7.344531445	7.561370066
134_at	6.911511579	6.834335272	6.78485018	7.048088437	6.834610841	6.682737015	6.854256335	7.112985104
1340_s_at	6.423220577	6.575771841	6.545789264	6.17462209	6.406651148	6.265281458	6.550557467	6.394855212
1341_at	5.333085932	5.480994865	5.464167688	5.640199069	5.657646113	6.447360967	5.682706586	6.536359952
1342_g_at	4.53837432	4.404987578	4.698538328	4.308150945	4.510057353	4.44457136	4.609952326	4.512914426
1343_s_at	4.632728859	4.90499848	4.801111649	4.649821021	4.869097795	4.684329238	4.632400829	4.723401311
1344_at	6.98269298	7.114731241	7.092529224	7.204520542	7.173943474	7.253668726	7.269982527	7.447585989
1345_s_at	6.272249328	6.644305559	6.52241173	6.579908851	6.661692058	6.605862897	6.422665565	6.865685984
1346_at	9.438170005	9.722259348	9.58566269	9.613040598	9.310601427	9.612858174	9.373465318	9.647904884
1347_at	10.56007552	10.57213394	10.52998792	10.24068703	11.03599018	10.49642319	11.39760895	11.00162215
1348_s_at	6.660100409	6.434368362	6.370736654	6.185122385	6.21598622	6.129907358	6.391587779	6.00255487
1349_at	4.942530494	4.828216497	5.211121325	5.048806157	4.744869812	4.942933504	5.055202258	5.050746639
135_g_at	7.369189462	7.104534512	7.136002666	7.305075904	7.242669665	7.358556857	7.139301323	7.579157808
1350_at	5.084788192	5.279055172	5.179006352	5.194862495	5.355599824	5.826023682	5.275104157	5.809223428
1351_at	10.17859259	10.13338254	9.841513643	9.822965606	10.0082127	9.943854463	9.803765098	9.827653745
1352_at	7.14774076	7.414383389	7.19450231	7.223105613	7.154423226	7.12733267	7.00298491	7.048417814
1353_g_at	6.841413865	7.304575325	7.244928626	7.010899811	7.305437083	7.701650434	7.347461605	7.839089037
1354_at	5.480628513	5.547661991	5.505344717	5.583571035	5.429784678	5.609921617	5.564001173	5.501002853
1355_g_at	5.587578992	5.52118132	5.340440256	5.119053239	5.408119205	5.238013315	5.458221777	5.266931373
1356_at	9.34906343	9.11684799	9.601462488	9.257165902	8.899476309	8.686226981	9.269839671	8.774918323
1357_at	8.658222132	8.580201519	8.465550436	8.234973672	7.72558693	7.398881126	7.557370059	7.126840247
1358_s_at	11.31386537	11.26052645	10.83915981	10.7576012	11.36689645	11.26451184	10.37613935	9.907810824
1359_at	5.577276344	5.866609644	5.659281871	5.793244958	5.587323636	5.714651631	5.602393062	5.825442073
136_at	8.940510809	9.08415499	9.219642497	8.959661316	9.020227649	9.420208769	9.229306342	9.141768373
1360_at	4.657193183	4.81748861	4.965390807	4.782404751	4.546529392	4.606645358	4.944734256	4.537337581
1361_at	6.708175699	6.700798373	6.763833081	6.52830699	6.886649756	6.834159359	6.974874894	6.931684927
1362_s_at	7.299807771	7.285955033	7.12110896	7.195816907	7.236620771	7.171586766	7.063508551	7.164714597
1363_at	6.482919812	6.112549573	5.925453174	5.900240992	6.068976378	5.919469313	5.80119755	5.930421167
1364_at	4.484514233	4.612633482	4.581877941	4.406148027	4.74502109	4.778928541	4.62261234	4.627287424
1365_at	6.143402048	6.281520005	6.138415316	6.080534176	6.005118055	6.289760611	6.300586395	6.533042955
1366_i_at	12.16582953	12.03437108	11.97243246	11.98710752	12.52205164	11.96353314	12.46309259	11.39643553
1367_f_at	13.20549506	13.11967611	13.0831639	13.17962646	13.12108497	13.07845342	12.70241053	12.95663093
1368_at	5.769509296	5.347050646	4.957441934	4.84647599	4.963887741	4.992440006	5.076597274	4.886626237
1369_s_at	6.63386774	6.637595633	6.711757644	6.624891858	6.766705308	7.026457522	6.700027486	6.681594504
137_at	6.57016977	6.672441606	6.6615086	6.988964141	7.179906814	6.981621809	6.832922437	7.111078812
1370_at	6.82580297	7.048529656	7.08374452	7.082675894	6.750215658	7.077283636	6.695017437	6.868964803
1371_s_at	7.559630578	7.581663165	7.534783318	7.339916644	7.560252964	7.604523162	7.568133302	7.554435797
1372_at	5.376756667	5.39960126	5.210333491	5.021346352	5.166251925	5.206318814	5.349901711	5.263124194
1373_at	8.239934466	8.033569108	8.38891634	8.114061303	7.876481782	7.888615522	8.333221388	7.725907221
1374_g_at	9.284279198	9.280546289	9.298375935	9.35127402	9.752747055	9.800912873	9.69987787	9.913885333
1375_s_at	7.827170726	7.855335275	7.655841477	7.503778185	8.034995974	7.999812132	7.754755106	7.634049192
1376_at	8.285624023	8.205699205	9.548542218	9.706468621	8.361398619	8.520676701	9.946945142	9.34480473
1377_at	8.611230496	8.436253036	8.628272119	8.459768677	8.319866244	7.963963151	8.237420785	7.616965388
1378_g_at	9.200634899	9.060412977	9.079579399	9.189435788	9.316085909	9.113501969	9.057761911	9.070423776
1379_at	7.370222169	7.178535932	7.160315958	6.997113539	7.235622275	7.426738026	7.066097174	7.527665154
138_at	7.737986909	7.82784312	7.585576076	7.810498462	7.7476085	7.926511195	7.425685464	7.761671549
1380_at	4.725609469	4.848708966	4.678306617	4.603842203	4.968106561	4.917967145	4.485330493	4.751928934
1381_at	5.80959125	5.803975991	5.739619798	6.168253868	6.000250532	6.693152857	6.035195852	6.715250503
1382_at	7.58251139	7.508581054	8.277407114	8.092515164	7.436822523	7.141567428	8.282963752	7.951334387
1383_at	9.082863971	9.026702232	9.078167322	9.154979561	8.83491664	8.632878867	9.134536118	8.679825379
1384_at	5.104393066	5.308981031	5.029020212	5.254867011	5.15012208	5.450573085	5.096731795	5.255657942
1385_at	6.302644746	6.385261287	6.555338888	6.457531458	6.847778967	6.427827562	6.205831272	5.868415902
1386_at	8.02354266	8.191453248	8.095725657	8.054865183	8.22546357	8.19712992	8.144561244	8.142830302
1387_at	6.220993802	6.324417447	6.088186496	6.675041612	6.175734523	6.387904129	6.209430808	6.277718366
1388_g_at	4.995560138	4.877883548	4.972787724	4.95260998	5.092243898	5.16883616	4.932849208	4.858732746
1389_at	7.935035682	8.109871504	7.898260716	7.852064694	8.109222298	7.901310969	7.741201916	7.920272363
139_at	5.679182649	5.9943887	5.594895668	5.674811982	5.653495159	5.464047963	5.796062347	5.542828226
1390_s_at	6.679586077	6.951169006	6.982179998	6.980977368	7.026598303	7.390999094	7.118980077	7.645824196
1391_s_at	7.918452657	7.969850411	7.742092018	7.779540606	7.950665067	8.031892185	8.024801919	8.003707391
1392_at	10.38925747	10.47168821	10.32503892	10.36987483	10.39521087	10.42481389	10.43298978	10.52497695
1393_at	5.366298341	5.254672509	5.33787325	5.915220191	5.556260165	5.624757562	5.315661074	5.623563887
1394_at	11.04183001	11.03540343	11.02931927	11.20247152	10.63243978	10.57166676	10.95827973	10.59794407
1395_at	11.83586619	11.86810536	11.27388645	11.13530879	11.74753274	11.7033946	10.85245949	10.7651103
1396_at	6.466576408	6.123448796	6.014000685	5.72011535	6.050024485	5.991235134	6.133726383	6.155689557
1397_at	8.40556772	8.290690864	8.148964724	8.532444265	8.518212793	8.768949803	8.517270554	8.71615682
1398_g_at	9.97393293	9.969167605	9.855082075	9.822046377	10.21574606	10.17910967	10.03348979	10.12159308
1399_at	10.47096853	10.47024175	10.8446485	10.62219943	10.36758362	10.04344965	11.14380542	10.50475712
140_s_at	8.504141358	8.439932011	9.106470326	8.917966071	7.765292444	7.68318321	8.91713074	8.455193115
1400_at	6.616292632	6.7128503	6.587665844	6.863072252	6.654253254	6.769242606	6.550034653	6.657254917
1401_g_at	6.686422997	6.930181322	6.717651869	6.887635385	6.667860043	6.881080223	6.704399827	7.041074907
