hmdb,name,conc,biotype,pubmed,references,notes,conc_unit
HMDB0000034,Adenine,0.49 - 0.64 - 0.79,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000034,Adenine,0.52 - 0.65 - 0.85,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by Cornelius Lentner.; West Cadwell, N.J. : Medical education Div., Ciba-Geigy Corp.; Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000034,Adenine,1.4 - 2.9 - 5.1,urine,24023812,,Both,umol/mmol creatinine
HMDB0000034,Adenine,0.22 - 1.15 - 2.08,saliva,23857558,,Female,uM
HMDB0000034,Adenine,0.139 - 0.448 - 0.757,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000034,Adenine,0 - 1.19 - 2.44,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Male,uM
HMDB0000034,Adenine,2.938 - 4.087 - 5.236,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000036,Taurocholic acid,9600.0 - 9910.0 - 10220.0,bile,11160372,,Both,uM
HMDB0000036,Taurocholic acid,0.18 - 0.38 - 0.58,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000036,Taurocholic acid,1.46 - 5.78 - 10.1,feces,22664055,,Not Specified,nmol/g of feces
HMDB0000037,Aldosterone,0.006 - 0.01 - 0.014,urine,,"Wu AHB. Tietz clinical guide to laboratory tests. 4th ed. St. Louis: Saunders/Elsevier, 2006.",Both,umol/mmol creatinine
HMDB0000037,Aldosterone,8.0e-06 - 2.6e-05 - 4.4e-05,blood,,"Wu AHB. Tietz clinical guide to laboratory tests. 4th ed. St. Louis: Saunders/Elsevier, 2006.",Both,uM
HMDB0000037,Aldosterone,5.5e-05 - 0.00011 - 0.002,blood,15901525,,Both,uM
HMDB0000037,Aldosterone,0.00038 - 0.00042 - 0.00046,blood,11532681,,Both,uM
HMDB0000037,Aldosterone,0.000245 - 0.000282 - 0.000319,blood,11532681,,Both,uM
HMDB0000037,Aldosterone,0.000249 - 0.000263 - 0.000277,blood,11532681,,Both,uM
HMDB0000038,Dihydrobiopterin,0.0057 - 0.006 - 0.0063,blood,12032193,,Both,uM
HMDB0000038,Dihydrobiopterin,0 - 1.22 - 4.82,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000038,Dihydrobiopterin,0 - 10.8 - 25.5,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000038,Dihydrobiopterin,0 - 23.6 - 52.3,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Both,uM
HMDB0000038,Dihydrobiopterin,0 - 8.25 - 16.59,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000039,Butyric acid,0.118 - 0.131 - 0.144,urine,9071566,,Both,umol/mmol creatinine
HMDB0000039,Butyric acid,0 - 1.4 - 2.8, csf,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000039,Butyric acid,0 - 1470.0 - 2940.0,saliva,12097436,,Both,uM
HMDB0000039,Butyric acid,0.3 - 1.0 - 1.5,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000039,Butyric acid,0 - 3.2 - 6.4,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000039,Butyric acid,21.0 - 42.0 - 81.0,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000039,Butyric acid,0.5 - 1.6 - 4.0,urine,24023812,,Both,umol/mmol creatinine
HMDB0000039,Butyric acid,77.8 - 277.27 - 476.74,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000039,Butyric acid,4.11 - 12.5 - 20.89,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Both,uM
HMDB0000039,Butyric acid,0.5 - 13.3 - 26.1,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000039,Butyric acid,5.3 - 18.3 - 31.3,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000039,Butyric acid,0 - 80.0 - 200.0,saliva,24246267,,Both,uM
HMDB0000039,Butyric acid,0 - 130.0 - 380.0,saliva,24246267,,Both,uM
HMDB0000039,Butyric acid,0 - 130.0 - 400.0,saliva,24246267,,Both,uM
HMDB0000039,Butyric acid,0 - 110.0 - 410.0,saliva,24246267,,Both,uM
HMDB0000039,Butyric acid,0 - 110.0 - 420.0,saliva,24246267,,Both,uM
HMDB0000039,Butyric acid,0 - 170.0 - 770.0,saliva,24246267,,Both,uM
HMDB0000039,Butyric acid,0 - 70.0 - 210.0,saliva,24246267,,Both,uM
HMDB0000039,Butyric acid,3220.0 - 6350.0 - 9480.0,feces,23997757,,Female,nmol/g of feces
HMDB0000039,Butyric acid,43.0 - 192.0 - 341.0,breast milk,24027187,,Female,uM
HMDB0000039,Butyric acid,1.826 - 4.002 - 6.178,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000042,Acetic acid,158.0 - 284.0 - 410.0, csf,15627241,,Both,uM
HMDB0000042,Acetic acid,61.0 - 116.0 - 171.0, csf,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000042,Acetic acid,70.0 - 100.0 - 130.0, csf,1931558,,Not Specified,uM
HMDB0000042,Acetic acid,22.0 - 30.4 - 40.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000042,Acetic acid,31.0 - 58.0 - 85.0, csf,18502700,,Both,uM
HMDB0000042,Acetic acid,0 - 45.33 - 98.66,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000042,Acetic acid,26.8 - 41.9 - 57.0,blood,21359215,,Both,uM
HMDB0000042,Acetic acid,2.5 - 13.0 - 106.0,urine,24023812,,Both,umol/mmol creatinine
HMDB0000042,Acetic acid,19.0 - 433.0 - 2749.0,saliva,19259987,,Male,uM
HMDB0000042,Acetic acid,5.0 - 112.0 - 726.0,saliva,19259987,,Male,uM
HMDB0000042,Acetic acid,2504.2 - 6814.91 - 11125.62,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000042,Acetic acid,19.0 - 228.0 - 1495.0,saliva,19259987,,Male,uM
HMDB0000042,Acetic acid,17.0 - 323.0 - 4048.0,saliva,19259987,,Male,uM
HMDB0000042,Acetic acid,80.0 - 443.0 - 2667.0,saliva,19259987,,Male,uM
HMDB0000042,Acetic acid,28.0 - 185.0 - 993.0,saliva,19259987,,Female,uM
HMDB0000042,Acetic acid,0 - 10200.0 - 20400.0,saliva,24246267,,Both,uM
HMDB0000042,Acetic acid,850.0 - 14640.0 - 28430.0,saliva,24246267,,Both,uM
HMDB0000042,Acetic acid,0 - 12650.0 - 25480.0,saliva,24246267,,Both,uM
HMDB0000042,Acetic acid,0 - 11350.0 - 24270.0,saliva,24246267,,Both,uM
HMDB0000042,Acetic acid,320.0 - 11220.0 - 22120.0,saliva,24246267,,Both,uM
HMDB0000042,Acetic acid,0 - 12350.0 - 26390.0,saliva,24246267,,Both,uM
HMDB0000042,Acetic acid,0 - 10340.0 - 20980.0,saliva,24246267,,Both,uM
HMDB0000042,Acetic acid,19060.0 - 35860.0 - 52660.0,feces,23997757,,Female,nmol/g of feces
HMDB0000042,Acetic acid,0 - 27.5 - 55.7,breast milk,24027187,,Female,uM
HMDB0000042,Acetic acid,4.689 - 16.064 - 27.439,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000043,Betaine,20.0 - 82.0 - 144.0,blood,9732980,,Both,uM
HMDB0000043,Betaine,6.4 - 49.6 - 92.7,urine,9732980,,Both,umol/mmol creatinine
HMDB0000043,Betaine,23.9 - 33.6 - 42.1,blood,11380830,,Both,uM
HMDB0000043,Betaine,2.9 - 6.1 - 9.3,urine,19217890,,Male,umol/mmol creatinine
HMDB0000043,Betaine,49.6 - 72.0 - 94.4,blood,21359215,,Both,uM
HMDB0000043,Betaine,2.7 - 11.5 - 24.7,urine,24023812,,Both,umol/mmol creatinine
HMDB0000043,Betaine,6.12 - 12.78 - 19.44,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000043,Betaine,0 - 10.59 - 21.41,saliva,23857558,,Female,uM
HMDB0000043,Betaine,0.49 - 3.17 - 5.85,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000043,Betaine,0 - 8.51 - 27.91,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000043,Betaine,21.9 - 30.3 - 38.7,breast milk,24027187,,Female,uM
HMDB0000043,Betaine,0 - 16.883 - 42.046,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000043,Betaine,41.64 - 56.99 - 72.34,blood,24713860,,Both,uM
HMDB0000044,Ascorbic acid,0 - 63.6 - 206.5,urine,2026685,,Both,umol/mmol creatinine
HMDB0000044,Ascorbic acid,18.0 - 36.0 - 54.0,blood,15640471,,Both,uM
HMDB0000044,Ascorbic acid,74.2 - 133.0 - 191.8, csf,1503069,,Not Specified,uM
HMDB0000044,Ascorbic acid,11.0 - 63.0 - 114.0,blood,,"The Merck Manual, 17th ed. Mark H. Beers, MD, Robert Berkow, MD, eds. Whitehouse Station, NJ: Merck Research Labs, 1999.",Both,uM
HMDB0000044,Ascorbic acid,14.0 - 22.2 - 40.0,blood,16522902,,Both,uM
HMDB0000044,Ascorbic acid,17.0 - 68.0 - 119.0, csf,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000044,Ascorbic acid,143.0 - 164.0 - 185.0, csf,11978879,,Both,uM
HMDB0000044,Ascorbic acid,36.2 - 144.0 - 251.0, csf,11805243,,Both,uM
HMDB0000044,Ascorbic acid,142.8 - 163.8 - 184.8, csf,11978879,,Not Specified,uM
HMDB0000044,Ascorbic acid,21.0 - 88.6 - 171.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 132. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Not Specified,uM
HMDB0000044,Ascorbic acid,44.9 - 60.8 - 76.7,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 132. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Not Specified,uM
HMDB0000044,Ascorbic acid,11.0 - 51.0 - 125.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 132. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Not Specified,uM
HMDB0000044,Ascorbic acid,25.0 - 68.0 - 111.0,cellular cytoplasm,,"Geigy Scientific Tables, 8th Rev edition, pp. 132. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Female,uM
HMDB0000044,Ascorbic acid,11.1 - 27.0 - 49.7,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Male,uM
HMDB0000044,Ascorbic acid,35.4 - 50.9 - 80.1,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Female,uM
HMDB0000044,Ascorbic acid,14.5 - 17.0 - 19.5,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0000044,Ascorbic acid,8.19 - 20.4 - 32.61,amniotic fluid,16139832,,Both,uM
HMDB0000044,Ascorbic acid,4.6 - 32.5 - 78.0,urine,24023812,,Both,umol/mmol creatinine
HMDB0000044,Ascorbic acid,0.454 - 0.512 - 0.57,urine,16139832,,Both,umol/mmol creatinine
HMDB0000044,Ascorbic acid,4.05 - 8.009 - 11.968,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000044,Ascorbic acid,0.59 - 0.687 - 0.784,saliva,17623524,,Male,uM
HMDB0000044,Ascorbic acid,0.567 - 0.641 - 0.715,saliva,17623524,,Female,uM
HMDB0000044,Ascorbic acid,44.1 - 96.6 - 149.1,breast milk,24027187,,Female,uM
HMDB0000044,Ascorbic acid,0 - 38.971 - 81.449,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000044,Ascorbic acid,24.982 - 48.829 - 72.676,blood,16755268,,Both,uM
HMDB0000045,Adenosine monophosphate,71.0 - 80.0 - 89.0,cellular cytoplasm,15882454,,Both,uM
HMDB0000045,Adenosine monophosphate,10.0 - 51.0 - 92.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000045,Adenosine monophosphate,11.0 - 14.0 - 17.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Male,uM
HMDB0000045,Adenosine monophosphate,3.1 - 6.2 - 9.3,blood,13654353,,Male,uM
HMDB0000045,Adenosine monophosphate,3.8 - 5.1 - 6.4,blood,13654353,,Female,uM
HMDB0000045,Adenosine monophosphate,0.16 - 0.3 - 0.44,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000045,Adenosine monophosphate,0.38 - 3.7 - 7.02,saliva,23857558,,Female,uM
HMDB0000045,Adenosine monophosphate,0 - 0.124 - 0.408,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Male,uM
HMDB0000045,Adenosine monophosphate,0 - 0.321 - 0.827,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000045,Adenosine monophosphate,0.088 - 0.793 - 1.498,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000045,Adenosine monophosphate,0 - 0.912 - 1.906,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Both,uM
HMDB0000045,Adenosine monophosphate,0 - 1.04 - 2.12,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000045,Adenosine monophosphate,0 - 1.19 - 3.85,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000045,Adenosine monophosphate,0.07 - 1.51 - 2.95,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Not Specified,uM
HMDB0000045,Adenosine monophosphate,0.48 - 1.6 - 2.72,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Both,uM
HMDB0000045,Adenosine monophosphate,0.83 - 0.99 - 1.15,saliva,11310987,,Both,uM
HMDB0000045,Adenosine monophosphate,0.91 - 1.24 - 1.57,saliva,11310987,,Both,uM
HMDB0000045,Adenosine monophosphate,0.81 - 1.1 - 1.39,saliva,11310987,,Both,uM
HMDB0000050,Adenosine,0 - 4.7 - 11.7,urine,12927681,,Not Specified,umol/mmol creatinine
HMDB0000050,Adenosine,2.9 - 17.5 - 32.1,urine,12927681,,Not Specified,umol/mmol creatinine
HMDB0000050,Adenosine,0.9 - 1.2 - 1.5,cellular cytoplasm,15882454,,Both,uM
HMDB0000050,Adenosine,0.1 - 0.2 - 0.3,blood,6656991,,Both,uM
HMDB0000050,Adenosine,0.09 - 0.5 - 0.92,urine,15116424,,Both,umol/mmol creatinine
HMDB0000050,Adenosine,0.008 - 0.01 - 0.012, csf,15028034,,Not Specified,uM
HMDB0000050,Adenosine,0.02 - 0.31 - 0.6,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000050,Adenosine,0.0396 - 0.0425 - 0.0454,blood,17172976,,Both,uM
HMDB0000050,Adenosine,0.363 - 0.505 - 0.647,blood,7056808,,Both,uM
HMDB0000050,Adenosine,3.95 - 5.66 - 7.37,blood,7056808,,Both,uM
HMDB0000050,Adenosine,0.225 - 0.285 - 0.345,blood,6736187,,Both,uM
HMDB0000050,Adenosine,0.9 - 1.4 - 2.3,urine,24023812,,Both,umol/mmol creatinine
HMDB0000050,Adenosine,0 - 0.24 - 0.56,saliva,,"Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart """"The human saliva metabolome"""" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5",Both,uM
HMDB0000050,Adenosine,0.1 - 0.38 - 0.66,saliva,23857558,,Female,uM
HMDB0000050,Adenosine,0.109 - 0.242 - 0.375,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000050,Adenosine,0.15 - 0.306 - 0.462,saliva,,Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.,Female,uM
HMDB0000050,Adenosine,1.256 - 9.3 - 17.344,urine,,"Mordechai, Hien, and David S. Wishart",Not Specified,umol/mmol creatinine
HMDB0000050,Adenosine,0 - 2.96 - 8.84,breast milk,7702711,,Female,uM
HMDB0000051,Ammonia,1550.0 - 1900.0 - 2250.0,urine,11842946,,Both,umol/mmol creatinine
HMDB0000051,Ammonia,700.0 - 800.0 - 900.0,cellular cytoplasm,8579834,,Both,uM
HMDB0000051,Ammonia,10.0 - 29.0 - 47.0,blood,,"The Merck Manual, 17th ed. Mark H. Beers, MD, Robert Berkow, MD, eds. Whitehouse Station, NJ: Merck Research Labs, 1999.",Both,uM
HMDB0000051,Ammonia,724.0 - 2330.0 - 3950.0,urine,,,Both,umol/mmol creatinine
HMDB0000051,Ammonia,13.0 - 29.0 - 46.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 91. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000051,Ammonia,20.0 - 35.0 - 58.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 91. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Male,uM
HMDB0000051,Ammonia,17.0 - 29.0 - 51.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 91. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Female,uM
HMDB0000051,Ammonia,23.9 - 27.5 - 31.1,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0000051,Ammonia,1863.0 - 2810.0 - 3757.0,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by Cornelius Lentner.; West Cadwell, N.J. : Medical education Div., Ciba-Geigy Corp.; Basel, Switzerland c1981-1992.",Male,umol/mmol creatinine
HMDB0000051,Ammonia,0 - 40.0 - 80.0,blood,12553956,,Both,uM
HMDB0000051,Ammonia,763.336 - 1467.955 - 2231.291,blood,,"Geigy Scientific Tables, 8th Rev edition, Volume 3. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Not Specified,uM
HMDB0000053,Androstenedione,0.0023 - 0.0059 - 0.0094,blood,,"The Merck Manual, 17th ed. Mark H. Beers, MD, Robert Berkow, MD, eds. Whitehouse Station, NJ: Merck Research Labs, 1999.",Both,uM
HMDB0000053,Androstenedione,0 - 0.00315 - 0.0063,blood,,"The Merck Manual, 17th ed. Mark H. Beers, MD, Robert Berkow, MD, eds. Whitehouse Station, NJ: Merck Research Labs, 1999.",Female,uM
HMDB0000053,Androstenedione,0.001 - 0.0022 - 0.0034,blood,,Mayo Medical Laboratories 2005 Test Catalog,Both,uM
HMDB0000053,Androstenedione,0.0024 - 0.005 - 0.007,blood,,Mayo Medical Laboratories 2005 Test Catalog,Female,uM
HMDB0000053,Androstenedione,0.0013 - 0.004 - 0.0066,blood,,Mayo Medical Laboratories 2005 Test Catalog,Female,uM
HMDB0000053,Androstenedione,0.00034 - 0.001 - 0.0017,blood,,Mayo Medical Laboratories 2005 Test Catalog,Female,uM
HMDB0000053,Androstenedione,0.00069 - 0.0057 - 0.01,blood,,Mayo Medical Laboratories 2005 Test Catalog,Female,uM
